	bicalutamide	bleomycin	cetuximab	cisplatin	dabrafenib	docetaxel	doxorubicin	erlotinib	etoposide	gefitinib	gemcitabine	imatinib	lapatinib	methotrexate	paclitaxel	sorafenib	sunitinib	tamoxifen	temozolomide	trametinib	veliparib	vinblastine	vinorelbine
1299070	3.01999843	-0.83989803	6.25754318	2.58955988	2.15120482	-5.96506321	-4.29396329	2.408565	-1.19019401	0.50243493	-6.62153831	2.743088	2.428795	-1.15041612	-3.13376	2.008625	2.381932	2.32533511	4.21433277	-1.15573139	3.47265054	-4.92562517	-6.38023291
909778	4.05947632	3.501145	7.03677577	3.33511161	5.63342893	-3.42996369	-0.37439048	2.408565	5.25900163	2.51601482	1.34078256	2.743088	2.428795	-0.20441585	-3.13376	2.008625	2.381932	4.88185911	5.73113006	-1.23688303	4.95128199	-3.03283953	-0.8477062
909779	3.90981499	6.27205197	6.2039976	4.6191586	3.40824548	-4.47852995	-0.8763126	2.408565	2.77745583	0.71939844	0.92129064	2.743088	2.428795	0.41498401	-3.13376	2.008625	2.381932	3.81925202	4.84351769	1.51695235	3.91723424	-3.1485852	-2.88360612
909770	3.60616739	1.34183564	5.8791432	3.67800719	3.62466756	-4.60977654	0.72449808	2.408565	3.75870677	1.06452902	-1.92956906	2.743088	2.428795	-0.68640163	-3.13376	2.008625	2.381932	3.12107283	5.71841371	-0.87141675	3.95494963	-3.80042726	-3.6543935
909771	4.6038065	3.62036352	6.49351322	3.03187551	4.06430359	-2.36732702	-0.1362665	3.00892907	3.54698072	1.63338873	-0.93087459	2.87503942	2.70521277	-2.88860034	-0.54823565	2.35959817	3.12872139	3.8696724	5.12364618	0.74961707	3.98232351	-3.23335591	-2.65503341
909773	3.75359807	2.86421324	6.26742539	3.31463654	2.61153198	-5.11423325	-2.39301945	2.90807764	-0.27174876	1.04521104	-3.3521827	2.96859801	2.93274938	-5.12721232	-0.02511301	3.66451731	4.23185416	2.09776089	3.38592479	0.08587719	3.79815949	-5.80837787	-5.10316665
909774	4.90711677	1.11521791	6.55225967	2.12548964	1.42367377	-5.74599412	-0.41540469	2.408565	1.11107288	1.06178964	-2.70647187	2.743088	2.428795	-1.59677934	-3.13376	2.008625	2.381932	3.62630728	4.31663938	-4.20918535	3.71616026	-4.76953856	-2.63393475
909776	4.89055728	4.33916376	5.48056301	2.34266347	4.71838708	-6.10197545	1.46000602	2.408565	5.0933631	2.01418476	2.86597658	2.743088	2.428795	-1.74488483	-3.13376	2.008625	2.381932	4.31042653	6.02314164	-2.71596897	3.91360373	-3.63229317	0.03958805
909777	3.95479443	2.35234924	6.68928302	2.9399921	4.3268459	-4.94246194	-1.96764126	1.65955845	2.6052075	1.59173233	-2.78105786	3.11074211	1.49088265	-4.74068228	-1.10945962	2.07158982	3.77803069	2.90666091	5.43700449	1.74014231	4.21833399	-5.93803861	-4.66720354
905941	5.02267867	4.06638905	5.71678456	3.54884352	4.00792905	-5.34407444	-1.19341403	3.21537536	1.90156114	1.05134588	-1.08363164	3.08812738	2.75300423	0.53892168	-1.01864851	3.97751712	4.20502223	4.3311162	6.12291497	0.08851782	4.4050929	-4.37420702	-3.6624893
688021	5.0817329	6.10033479	7.20283032	4.44092766	5.2915938	-1.65165072	0.61386887	3.80689058	5.03883657	2.40002124	3.13699722	3.60748937	3.79582037	1.35894152	-2.25553251	3.83394667	4.90493979	4.59096316	5.52380009	2.63587762	4.72305903	-1.61691001	-3.28052448
907299	3.87132162	1.1952225	5.75530104	2.16806186	2.63336621	-6.48564301	-3.60168832	2.408565	0.37438169	1.97773545	-2.54316092	2.743088	2.428795	-1.38498337	-3.13376	2.008625	2.381932	4.06702817	5.99329088	-1.41913302	4.35313553	-4.81142527	-5.07911606
907298	4.13108395	-1.51521033	6.74396766	1.60877715	2.17766942	-6.96412745	-2.28889781	2.408565	-0.02887499	2.30108536	-5.48467921	2.743088	2.428795	1.49777101	-3.13376	2.008625	2.381932	2.81304151	6.32452861	-0.80874405	4.39241121	-4.67523725	-5.02346278
907295	4.78248774	4.82658425	4.55350577	5.11734365	3.90883047	-1.42908248	0.37847247	2.408565	4.23808782	2.30213333	-0.30092336	2.743088	2.428795	1.3858426	-3.13376	2.008625	2.381932	4.20055863	5.97667035	0.31474048	4.56050941	0.49562319	-1.29710459
924238	3.11374245	3.12603372	4.66733319	1.37846005	-4.01980713	-6.84505864	-2.3919279	3.09425461	2.32500793	0.50393245	-1.25804384	2.92528426	2.78310808	-2.65429733	-2.8269795	2.73046172	2.12803197	3.91951356	4.05850705	-6.04470666	3.36552461	-5.27347809	-3.15460335
907291	4.54611488	2.24323527	5.19272904	2.863738	4.53529911	-4.9165	-3.01825422	2.408565	1.1825817	1.056102	-3.54442943	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.8529677	5.64472717	0.02381504	3.904143	-4.06394	-4.80302829
907290	5.38573285	3.85099121	5.23141302	2.863738	1.9920967	-4.9165	-1.45592329	2.408565	3.14032598	1.056102	-1.68665897	3.53497757	3.79480303	-0.5407	0.5968214	2.21826231	1.36255284	3.6658	6.48434514	-5.57471789	3.904143	-4.06394	-1.36959792
924239	3.65620911	4.17276677	6.22234038	2.61313188	4.28946909	-4.71280273	-1.17353418	2.79188195	1.67111675	0.80120319	-2.05266025	2.75903496	2.78782494	-4.19202157	-4.70093723	2.24334927	1.52901006	2.92055055	5.01986383	0.91840254	3.27664374	-4.85444799	-4.65753568
724812	4.67505897	-0.08811413	5.68442536	2.863738	3.245134	-4.9165	-1.23476137	2.408565	2.70092806	1.056102	-0.05737397	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.98493506	5.77468674	-1.02602	3.904143	-4.06394	-2.19927218
907059	3.69794058	1.666334	4.38937271	1.97854178	3.07968653	-6.88320599	-1.01195612	2.408565	2.36991777	-0.74799418	-2.76245899	2.743088	2.428795	0.10209891	-3.13376	2.008625	2.381932	3.67284646	5.6850734	-4.58592931	3.52094984	-5.18002485	-1.28723619
907058	5.16556202	-1.37667261	6.97246607	3.45188666	1.27097153	-3.51853164	-4.20670665	2.408565	-0.47147911	1.43760734	-4.65528599	2.743088	2.428795	-0.34952596	-3.13376	2.008625	2.381932	4.52988915	6.320626	-6.05873459	4.14427964	-4.11612279	-5.29477549
907057	4.59441822	1.3008729	5.92497721	2.863738	4.48789217	-4.9165	-3.22994912	2.408565	-0.50660019	1.056102	-5.1995055	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	2.91020592	5.17447088	0.28231053	3.904143	-4.06394	-4.61694703
907056	4.03289197	1.12657139	7.12411564	2.73964838	2.42292111	-3.02845157	-1.42846288	3.8409835	1.05378049	1.68194193	-2.7120705	2.70906779	3.54373894	-3.28689493	-3.01573291	2.57439394	1.90786288	2.17305934	4.1313869	1.50200563	3.82904021	-4.87820289	-5.0629964
907055	3.83604658	0.30802058	6.10293607	1.90375338	3.26639031	-7.32784386	-4.66665068	2.408565	-1.95383457	0.55042702	-5.30653608	2.743088	2.428795	-0.53716114	-3.13376	2.008625	2.381932	1.9604317	4.80728398	1.55188043	2.85777924	-6.15179231	-6.38243739
907053	4.09954229	2.41347596	5.38448072	2.863738	3.0022111	-4.9165	-1.73413292	0.83241479	1.30407716	1.056102	-5.24257172	2.66287768	2.66294466	-0.5407	-3.18795173	1.69098245	1.22580751	3.37948089	5.25118079	1.76363695	3.904143	-4.06394	-3.29509797
907051	4.76120343	3.28104928	5.17527945	2.56221657	4.49495884	-5.74327584	-1.71709524	2.408565	0.73405188	1.0295301	-2.17707428	2.743088	2.428795	0.16853192	-3.13376	2.008625	2.381932	4.07043366	5.85170127	1.9095756	2.12486648	-4.52841126	-3.94947025
907050	3.36249539	-0.36058307	5.78111163	2.76172722	1.4831385	-6.57852279	-1.3119201	2.33538502	2.25492638	0.63212455	-3.65664924	3.22436699	2.61715678	-1.91892306	-4.19218115	2.46685311	1.81426769	4.00198644	5.57114774	-3.62651191	3.20780705	-5.59052356	-3.48418064
924248	4.376683	3.12367604	5.988034	2.863738	3.245134	-4.9165	-2.39987708	2.7511986	2.58813395	1.056102	-0.37231163	1.6289177	2.0897522	-0.5407	-1.47278094	1.60438113	3.58529443	3.6658	5.5339	-1.02602	3.904143	-4.06394	-3.47323141
924244	4.52787699	1.57334726	4.2472348	3.47146555	1.71108323	-5.91245283	-2.77809278	2.408565	1.24471424	1.83200351	-3.33188474	3.57238094	1.95974696	0.90571034	-4.38920848	2.83161717	1.67944519	3.2615197	6.15150058	-3.57353109	4.50897335	-4.44168904	-5.24635792
924247	4.35434994	-2.11475218	6.42758942	2.47525323	3.81173722	-6.80135813	-4.09643081	1.39232604	0.21324637	-0.39526087	-4.60870785	3.122018	0.61679257	-2.00870518	-6.25237968	1.41481021	1.56452882	3.6658	5.04769122	-4.01762894	4.09281107	-4.89071678	-5.29119555
924240	4.05399958	3.20860925	5.4482849	4.03393006	5.01053802	-5.62305778	1.46733898	2.408565	4.58071814	2.85458724	1.72641151	2.743088	2.428795	1.67271908	-3.13376	2.008625	2.381932	3.81412674	6.61424167	0.48845993	5.15610673	-3.78610339	-3.93377356
906838	3.87899682	2.86746923	6.69899401	3.41126523	2.675355	-5.16042212	-0.21354245	3.31652952	3.45801662	1.17446915	0.44427444	3.31652952	3.31575227	-4.39839844	-3.49411158	3.49513598	1.97288909	2.56208826	5.40576708	1.24076267	3.94931677	-5.30121762	-2.6199869
906839	4.82178797	4.73863347	6.63778083	3.90582303	4.44426307	-3.26715227	3.14303347	2.408565	5.26283052	2.57519621	3.07833843	2.743088	2.428795	1.90463708	-3.13376	2.008625	2.381932	5.01846154	6.57928773	-3.16029805	5.21649545	-3.81956239	0.63608613
906832	2.94267804	1.8000632	6.8617907	2.94195926	2.21533322	-5.43369172	-1.82268943	2.408565	1.86496773	1.21935553	-3.49599194	3.29004403	3.23740401	-3.46874644	-1.52236066	1.57720204	4.51510124	3.54758831	3.94683025	0.05137143	3.01108018	-6.19244534	-4.57771266
906833	4.11262024	-1.36672297	5.70744176	0.55977659	4.27677465	-6.91507709	-4.45344251	2.408565	-1.04891305	0.65298889	-6.03497232	2.743088	2.428795	0.26363547	-3.13376	2.008625	2.381932	3.74127087	5.19064405	0.56422765	2.17651416	-5.58991356	-4.87779699
906830	4.90872249	4.05469684	6.38108426	1.80006372	-3.96600025	-5.07620515	1.97335356	2.408565	5.25745162	1.23431363	0.61622405	2.743088	2.428795	0.12217478	-3.13376	2.008625	2.381932	4.28104013	5.18038373	-6.31942976	3.22005394	-3.48251692	-1.10215244
906831	4.3845116	0.60844489	6.10017687	3.63328351	2.54263386	-2.28386343	-2.71938236	2.29413038	1.48302552	0.64136315	-1.65520535	2.83390092	2.59449249	-1.77806494	-4.17361414	1.04202972	1.51003004	2.77889733	5.47272527	2.05254843	3.57915398	-1.34666457	-3.10452176
906836	3.87554538	-0.43103305	5.87933119	2.05352835	2.7283343	-3.46500939	-3.23987672	2.45926169	-1.06302514	1.07296733	-5.3949365	2.36783812	2.29348828	-3.43852931	-4.66513896	0.85708237	0.64419496	2.52163166	2.42081062	0.72597919	3.3377385	-6.69694983	-5.88978301
906837	4.5937944	2.2802164	6.58436692	3.11997781	3.72638361	-6.66600466	-1.4859181	2.408565	2.23975975	0.14981389	-4.14702856	2.743088	2.428795	0.19033827	-3.13376	2.008625	2.381932	2.24031408	5.80328333	0.42465483	4.10435412	-5.06542656	-4.79059094
906834	4.31324295	1.45459701	6.55960207	1.55817801	4.67395284	-5.2246526	-1.3650737	2.64654767	0.76049136	0.87103859	-3.32192317	2.91793945	2.39936729	0.20436857	0.16096955	1.41815451	2.17300261	3.7963971	5.69306104	2.37298223	3.13370277	-3.8227095	-1.59914847
924105	3.66168997	-2.12979933	4.24094022	2.863738	4.00525911	-4.9165	-3.53135888	2.408565	0.08133958	1.056102	-4.62906253	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	2.92610344	5.00708704	-4.88761507	3.904143	-4.06394	-5.92766146
910930	4.376683	1.47519073	5.988034	2.863738	3.245134	-4.9165	-2.52720872	1.76802059	-0.01996098	1.056102	-3.51892265	1.94890009	1.52115228	-0.5407	-4.35395163	1.5139214	1.03995672	3.6658	5.5339	-1.02602	3.904143	-4.06394	-4.09575048
1240160	3.46253795	2.50066979	6.46995509	2.30370437	2.10950034	-5.45979484	-3.3279326	2.408565	-1.2440162	1.72762429	-4.22028849	2.743088	2.428795	0.81219999	-3.13376	2.008625	2.381932	3.67451501	5.30653751	-3.73621366	3.74837326	-4.01537666	-5.03302417
910931	4.00131561	3.4521218	6.59772911	3.09973265	3.2471739	-6.45263248	-0.802941	2.408565	0.94789232	1.99442833	-1.88245327	2.743088	2.428795	-0.52192166	-3.13376	2.008625	2.381932	3.55708593	5.89079328	-2.21917164	4.29676365	-4.05163081	-4.39565026
910932	3.65504239	3.85507926	6.62647422	4.77320313	2.44687526	-4.93445718	-1.36674511	2.408565	2.30486759	1.69451691	-1.43940432	3.17938155	2.428795	0.43273356	-2.43145593	2.00038646	2.14989651	3.9525869	5.58936051	-5.66349622	4.06776596	-2.07595232	-3.09798622
910944	4.2271372	0.08383515	6.51962097	2.34493573	4.71964723	-4.74897961	-2.76163419	1.31455857	-0.25051544	-0.11770949	-5.39985958	1.4975847	2.62354434	-2.20492886	-4.91343333	-3.00736447	-2.44588238	3.43629773	5.44042587	2.26768588	1.9034743	-6.50264923	-5.90528833
753620	4.89923569	2.09385397	7.05501062	2.5113823	5.17148893	-3.81459071	-0.78560253	3.58733777	1.98590139	2.31288499	-2.48765763	3.15621272	3.40132203	-1.18175377	-2.52445251	2.52952798	4.69120022	4.47425079	6.27010122	-1.31930348	4.59056182	-1.56017589	-1.96896469
910933	4.97364693	1.74486314	6.86816182	2.57839505	4.9708215	-4.35709112	-1.03612742	3.48218126	1.44930239	0.8075215	-4.42154819	3.12364548	3.45237131	-1.02828435	0.51016551	3.16327929	4.46353502	3.84032499	5.57124293	2.25043695	3.70024194	-3.54963702	-3.35640078
910934	4.35123181	3.1659159	6.47549014	2.09499156	4.36350114	-4.2734742	-1.81066421	2.75584651	-0.02417131	1.84801085	-5.4676281	3.32525206	2.13256402	-3.69232912	-5.47147712	1.23781441	0.28019843	4.02732138	3.60898046	-1.36474116	4.26385121	-6.24201717	-5.82919797
910935	3.09248347	-0.23174553	5.90402857	1.59586366	-0.40912719	-2.63794688	-3.19028827	1.10760708	-0.95669192	0.86302386	-5.06703453	2.44391738	2.33405379	-3.17248292	-2.57147817	0.46118922	0.51497663	2.60870208	4.80708688	-4.0145532	3.34000587	-4.89353095	-3.86953517
684062	3.26840381	1.73331835	7.23049982	1.34299045	2.35343458	-6.39330023	-1.06077102	2.46255543	1.40042215	0.7467497	-1.43773603	2.1402088	3.30546418	-0.91298094	0.94761529	3.31136598	3.56024645	2.79743764	6.39253548	0.30760743	4.31229316	-4.77849426	-3.29082755
910936	4.376683	5.64559609	5.988034	3.27548283	2.68149637	-6.53499839	0.25948669	2.408565	4.06324287	-3.36482468	3.56840822	2.743088	2.428795	-0.38244872	-3.13376	2.008625	2.381932	4.81579793	6.56949258	-4.66599784	4.21175518	-5.09666009	-2.44152494
1299052	5.72905256	3.65148571	3.97318246	2.88577585	5.72905256	-4.42338216	-0.92143828	2.408565	2.93810089	0.63834976	-0.37559263	2.743088	2.428795	2.01386336	-3.13376	2.008625	2.381932	4.85922232	5.93596792	-3.38367639	5.22375299	-3.85843574	-3.68150284
910937	3.58044606	3.09036758	6.42260343	1.52190368	3.52141251	-3.43123989	-2.80946667	2.408565	0.3300873	1.16528253	-2.92231146	2.94843964	2.9909609	-2.57670604	-4.45233582	2.34956557	2.25863664	3.54604762	4.93823655	1.37438672	3.91449105	-2.64355259	-3.993547
1330941	4.30384182	2.27243369	7.08456379	5.1653176	3.56937505	-3.32228796	-0.95915738	2.408565	3.79941895	1.43389616	2.51553431	2.743088	2.428795	0.95233954	-3.13376	2.008625	2.381932	4.11740467	6.31713941	2.02786658	4.70106974	-2.32173752	-3.23803713
1330943	4.81776874	3.5527226	6.68115941	3.3660804	3.43646169	-3.9201315	-0.478357	2.95121261	2.43238374	1.79820898	-1.0605775	3.3265223	2.60259889	-0.59275936	-3.71510298	1.51512703	1.29379258	3.77491097	5.67803666	0.14564623	4.00597504	-3.02299195	-2.60065685
1330942	5.16072847	2.73641603	7.120961	4.20729309	3.55060252	-1.94193622	1.67706435	3.63626058	4.97642246	1.20121281	0.36802702	3.6797087	3.7397007	0.91502148	-0.54928941	1.91381672	2.41611014	4.42582264	6.0257743	0.1716077	4.27730369	-1.14260134	-1.10219853
1330947	4.05879395	2.58909813	6.13583352	1.60534661	0.87557229	-4.82462386	-2.92326208	1.1410956	-0.57514902	0.71590863	-3.63857797	2.20763424	2.52396136	-3.85663314	-5.06893183	-5.3246523	-4.67149066	3.06447249	5.19880946	-2.98393732	3.04906002	-5.39311007	-5.10654254
908481	4.376683	3.31038701	5.988034	2.863738	3.245134	-4.9165	-1.32310715	3.37738197	2.09042357	1.056102	-0.47218261	2.60888366	3.38974715	-0.5407	-1.0192322	2.94831936	3.82831714	3.6658	5.5339	-1.02602	3.904143	-4.06394	-2.30193889
1330948	3.75403133	1.666334	6.19407398	1.90660502	2.54013203	-5.13027782	-1.75617	2.408565	1.554173	0.31624477	-2.32467	2.743088	2.428795	-1.29871913	-3.13376	2.008625	2.381932	2.75547112	4.60266948	-0.75500884	2.56407658	-5.48259639	-3.8381
908483	4.54098546	4.73418878	5.9263578	1.94884241	4.02749321	-5.26487118	1.89772962	2.87434031	3.9047092	0.96727754	0.91812159	1.70396696	2.69591174	-3.18313139	-4.67100762	2.02912019	3.53338075	3.42127399	4.98103277	2.23827988	3.72198549	-5.10222985	-2.55641295
906804	4.3389133	-1.17451617	6.63443969	1.59466435	3.73509127	-5.25826938	-2.66094438	2.408565	0.09775228	1.23955215	-4.9926699	2.743088	2.428795	-3.0518525	-3.13376	2.008625	2.381932	3.71216187	5.79875774	-2.76983565	3.25055018	-5.51276592	-4.74659612
1290725	4.376683	0.05356429	5.988034	2.863738	3.245134	-4.9165	-3.01632935	2.408565	0.32729967	1.056102	-3.51012511	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.6658	5.5339	-1.02602	3.904143	-4.06394	-5.18009298
687997	4.72609008	5.17896978	6.93723717	5.10018036	4.87508877	-1.84597061	-0.40097694	3.41186849	4.17368642	1.88976247	0.81814946	2.94885535	3.55896577	0.89734425	-1.22181059	3.97063879	3.92451039	4.35062178	5.80730268	2.29192979	4.2187979	-0.82256759	-2.88651442
687995	4.18784278	0.44125735	6.35133936	2.31221079	4.46653616	-5.99437119	-2.27717997	2.408565	-0.57291272	1.18628037	-4.04790233	2.743088	2.428795	-1.23875973	-3.13376	2.008625	2.381932	3.77428572	5.17909386	1.68867286	3.83011231	-5.08601796	-4.63334391
1660036	4.76586966	1.666334	6.96731614	4.22835955	5.5834342	-3.90514807	-1.75617	2.408565	1.554173	2.78395347	-2.32467	2.743088	2.428795	-1.14850536	-3.13376	2.008625	2.381932	4.92123939	5.80467876	-0.64954958	0.81325073	-2.51306611	-3.8381
1660035	5.45488763	1.666334	6.90606211	3.92745509	5.31854515	-1.82339263	-1.75617	2.408565	1.554173	0.41901694	-2.32467	2.743088	2.428795	1.81251027	-3.13376	2.008625	2.381932	4.8908787	6.42276998	-1.00173578	5.21305542	-1.61549138	-3.8381
1660034	4.50080849	1.666334	5.76380891	2.92955928	2.73737932	-4.86499983	-1.75617	2.408565	1.554173	0.66584222	-2.32467	2.743088	2.428795	-1.35941464	-3.13376	2.008625	2.381932	4.43390101	5.8952107	-3.99309526	4.04644902	-3.52582512	-3.8381
909761	3.83517398	2.43964152	5.988034	4.51494368	4.67837247	-3.14972468	-2.85662184	2.408565	5.21767307	1.85436341	-4.0005625	2.743088	2.428795	1.16536813	-3.13376	2.008625	2.381932	4.32790744	5.7138016	-0.95335804	4.4340521	0.30953546	-2.8684897
910781	4.0641532	0.92119677	6.75415649	2.05604739	3.02161792	-5.06547184	-2.88839431	2.408565	0.96198862	2.09215237	-2.3575889	2.743088	2.428795	0.65938107	-3.13376	2.008625	2.381932	2.99221288	5.23696117	-0.54539523	3.57495207	-4.62775113	-5.20057826
910780	4.42714273	3.42549887	5.75273222	2.44532072	4.15010619	-3.43390652	-0.02942587	2.408565	3.2128315	1.47801991	-1.16655386	2.85777323	2.81951159	-3.46617183	-2.45584969	1.3188264	1.77558464	3.63724857	5.04910943	1.35530551	3.45886353	-3.46913741	-2.4808408
910784	4.43383933	-1.31918072	7.03825927	2.863738	1.78265128	-4.9165	-4.34454385	2.408565	-1.26465601	1.056102	-4.25023254	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.32104772	6.24422604	-1.24357668	3.904143	-4.06394	-5.46927301
753555	4.50524934	4.56809937	4.54580957	2.64017622	3.17261027	-7.08610909	1.49681401	2.69880066	4.59535839	-0.43494073	1.56904814	3.31441259	2.8744346	0.81842214	-1.98270435	3.11007473	4.75503317	2.50990771	4.20705075	-4.17792552	4.25833434	-5.75027717	-2.39982947
753554	2.77282009	0.9811766	6.73957285	3.36243097	3.245134	-6.52174212	-2.556724	2.408565	0.72542164	1.83467263	-5.78091355	2.743088	2.428795	1.12210792	-3.13376	2.008625	2.381932	2.34553395	5.01710987	-5.0093194	3.904143	-4.56204456	-4.97374453
753556	4.62893112	-0.25310457	5.53321826	2.80210892	3.12931917	-6.5963543	-2.04465698	2.408565	0.69250997	0.0881962	-4.08450513	2.743088	2.428795	0.46994711	-3.13376	2.008625	2.381932	3.2871943	5.73816356	-4.09020393	4.39255649	-4.47138038	-5.6133811
910549	4.99575683	0.77653286	5.97639157	3.02130938	4.83811924	-4.72237787	-0.87855195	2.408565	1.57298785	1.64095951	-3.02979099	2.743088	2.428795	-1.09129193	-3.13376	2.008625	2.381932	3.77535576	5.23821831	-0.96492451	4.10292918	-3.81454088	-4.23268206
910548	4.2346844	-0.7411113	6.63561987	2.24770213	2.37422761	-3.989904	-1.95786919	2.408565	1.87952201	-0.61340803	-2.31811211	2.743088	2.428795	0.82252923	-3.13376	2.008625	2.381932	2.79962189	4.89427645	-1.67259887	4.35114289	-1.30035729	-3.15919044
753552	4.70234988	4.38036369	6.03744256	3.8393146	4.74522495	-4.44910443	-1.64321752	2.20416274	0.82330267	-0.85068843	-2.24507309	3.04238859	-2.36497078	-1.28696771	-0.45679308	2.7417933	4.61458316	4.05504419	5.84680366	-0.25645365	4.04651508	-3.82305853	-5.61396588
910545	4.48479091	-0.37179789	5.61317687	2.06957532	1.17217333	-4.58815378	-3.91138259	2.16798456	-1.76581317	1.72332751	-6.93295939	3.01851489	3.1089712	-3.12941763	-4.41394527	0.87355728	1.3875673	3.4044221	3.26584755	0.99447867	3.70877309	-5.72234935	-5.69444778
910544	3.70068008	2.02006119	6.34288678	1.76600769	2.92879793	-5.54766715	-1.53569743	2.97905855	1.55242088	-0.65852531	-3.38223363	2.97467402	2.97905855	-4.81421883	-3.17734644	2.82609077	3.84179042	1.65604396	3.83760937	-0.5654469	1.52307638	-7.73221885	-4.04740938
1298476	4.376683	1.11468884	5.988034	5.28494629	3.245134	-3.80742527	-0.18611943	2.408565	3.18181756	1.11174614	-1.13930887	2.743088	2.428795	0.62251469	-3.13376	2.008625	2.381932	5.26313904	5.5339	-1.02602	5.32978228	-2.44701514	-1.05568878
